"Ticker","Date","Close","Volume"
"ROOT",2022-05-20,23.2199993133545,100994
"ROOT",2022-05-23,21.7800006866455,184650
"ROOT",2022-05-24,22.3199996948242,146028
"ROOT",2022-05-25,23.0400009155273,72339
"ROOT",2022-05-26,23.3999996185303,75144
"ROOT",2022-05-27,25.5599994659424,92289
"ROOT",2022-05-31,25.0200004577637,190822
"ROOT",2022-06-01,24.6599998474121,103867
"ROOT",2022-06-02,26.6399993896484,91172
"ROOT",2022-06-03,25.7399997711182,86706
"ROOT",2022-06-06,25.7399997711182,120683
"ROOT",2022-06-07,25.5599994659424,125944
"ROOT",2022-06-08,25.9200000762939,74544
"ROOT",2022-06-09,23.3999996185303,111500
"ROOT",2022-06-10,22.1399993896484,68289
"ROOT",2022-06-13,20.7000007629395,114278
"ROOT",2022-06-14,21.0599994659424,109822
"ROOT",2022-06-15,22.6800003051758,139161
"ROOT",2022-06-16,21.2399997711182,138589
"ROOT",2022-06-17,22.6800003051758,172317
"ROOT",2022-06-21,23.2199993133545,162328
"ROOT",2022-06-22,23.9400005340576,159800
"ROOT",2022-06-23,26.2800006866455,197283
"ROOT",2022-06-24,24.2999992370605,963717
"ROOT",2022-06-27,24.1200008392334,140106
"ROOT",2022-06-28,22.6800003051758,95561
"ROOT",2022-06-29,20.8799991607666,121383
"ROOT",2022-06-30,21.4200000762939,90672
"ROOT",2022-07-01,21.2399997711182,51822
"ROOT",2022-07-05,21.7800006866455,70306
"ROOT",2022-07-06,20.5200004577637,133656
"ROOT",2022-07-07,21.2399997711182,122806
"ROOT",2022-07-08,20.7000007629395,92122
"ROOT",2022-07-11,18.5400009155273,236556
"ROOT",2022-07-12,18.8999996185303,129183
"ROOT",2022-07-13,18.1800003051758,193472
"ROOT",2022-07-14,18.7199993133545,71544
"ROOT",2022-07-15,18.7199993133545,65111
"ROOT",2022-07-18,18.5400009155273,84711
"ROOT",2022-07-19,18.8999996185303,55461
"ROOT",2022-07-20,19.6200008392334,106583
"ROOT",2022-07-21,19.6200008392334,50317
"ROOT",2022-07-22,18.1800003051758,76472
"ROOT",2022-07-25,19.0799999237061,108550
"ROOT",2022-07-26,18.1800003051758,47822
"ROOT",2022-07-27,18.8999996185303,69583
"ROOT",2022-07-28,19.4400005340576,82383
"ROOT",2022-07-29,18.8999996185303,86444
"ROOT",2022-08-01,18.8999996185303,125950
"ROOT",2022-08-02,21.0599994659424,169700
"ROOT",2022-08-03,22.8600006103516,121239
"ROOT",2022-08-04,23.7600002288818,96589
"ROOT",2022-08-05,24.8400001525879,94922
"ROOT",2022-08-08,24.6599998474121,195400
"ROOT",2022-08-09,18.5400009155273,431233
"ROOT",2022-08-10,17.7660007476807,405072
"ROOT",2022-08-11,18.1800003051758,108550
"ROOT",2022-08-12,17.1000003814697,501361
"ROOT",2022-08-15,19.2199993133545,972300
"ROOT",2022-08-16,19.6599998474121,497300
"ROOT",2022-08-17,20.2700004577637,461700
"ROOT",2022-08-18,17.1299991607666,521100
"ROOT",2022-08-19,14.710000038147,671000
"ROOT",2022-08-22,13.8500003814697,375200
"ROOT",2022-08-23,14.3100004196167,348300
"ROOT",2022-08-24,15.3800001144409,375200
"ROOT",2022-08-25,14.5699996948242,340000
"ROOT",2022-08-26,13.3699998855591,297100
"ROOT",2022-08-29,12.7700004577637,307400
"ROOT",2022-08-30,12.6899995803833,266500
"ROOT",2022-08-31,12.3900003433228,208900
"ROOT",2022-09-01,11.3999996185303,394600
"ROOT",2022-09-02,11.1700000762939,202400
"ROOT",2022-09-06,10.8699998855591,297200
"ROOT",2022-09-07,10.9700002670288,330400
"ROOT",2022-09-08,11,318500
"ROOT",2022-09-09,11.6999998092651,617100
"ROOT",2022-09-12,11.5699996948242,487600
"ROOT",2022-09-13,10.5799999237061,458300
"ROOT",2022-09-14,10.3000001907349,464000
"ROOT",2022-09-15,10.3599996566772,190500
"ROOT",2022-09-16,9.60000038146973,364100
"ROOT",2022-09-19,9.63000011444092,175400
"ROOT",2022-09-20,9.27000045776367,233100
"ROOT",2022-09-21,9.19999980926514,252300
"ROOT",2022-09-22,8.48999977111816,317400
"ROOT",2022-09-23,8.52999973297119,258800
"ROOT",2022-09-26,8.35000038146973,165300
"ROOT",2022-09-27,8.31999969482422,220600
"ROOT",2022-09-28,8.65999984741211,163100
"ROOT",2022-09-29,7.98999977111816,242500
"ROOT",2022-09-30,7.88000011444092,234100
"ROOT",2022-10-03,8.39000034332275,271900
"ROOT",2022-10-04,8.6899995803833,308100
"ROOT",2022-10-05,9.09000015258789,698300
"ROOT",2022-10-06,8.64000034332275,323200
"ROOT",2022-10-07,8.19999980926514,309600
"ROOT",2022-10-10,8.38000011444092,154800
"ROOT",2022-10-11,8.52000045776367,235700
"ROOT",2022-10-12,8.32999992370605,192300
"ROOT",2022-10-13,8.59000015258789,240400
"ROOT",2022-10-14,7.78000020980835,177500
"ROOT",2022-10-17,7.82999992370605,196000
"ROOT",2022-10-18,7.71999979019165,164200
"ROOT",2022-10-19,7.05999994277954,327900
"ROOT",2022-10-20,6.90999984741211,147900
"ROOT",2022-10-21,6.80999994277954,219600
"ROOT",2022-10-24,6.51000022888184,246700
"ROOT",2022-10-25,7.30000019073486,272200
"ROOT",2022-10-26,7.51000022888184,120500
"ROOT",2022-10-27,7.42000007629395,112100
"ROOT",2022-10-28,7.78000020980835,98100
"ROOT",2022-10-31,8.52999973297119,247100
"ROOT",2022-11-01,8.06999969482422,168700
"ROOT",2022-11-02,7.6399998664856,153500
"ROOT",2022-11-03,7.51999998092651,111100
"ROOT",2022-11-04,7.55999994277954,129000
"ROOT",2022-11-07,7.1100001335144,133400
"ROOT",2022-11-08,7.1100001335144,163000
"ROOT",2022-11-09,6.55000019073486,149800
"ROOT",2022-11-10,7.80000019073486,346900
"ROOT",2022-11-11,8.36999988555908,269600
"ROOT",2022-11-14,7.84999990463257,171400
"ROOT",2022-11-15,8.21000003814697,298200
"ROOT",2022-11-16,8.10000038146973,266700
"ROOT",2022-11-17,7.32999992370605,251800
"ROOT",2022-11-18,7.05000019073486,155000
"ROOT",2022-11-21,6.88000011444092,133500
"ROOT",2022-11-22,6.78000020980835,89700
"ROOT",2022-11-23,7.28999996185303,131800
"ROOT",2022-11-25,7.51999998092651,59700
"ROOT",2022-11-28,6.90999984741211,272900
"ROOT",2022-11-29,7.19999980926514,114100
"ROOT",2022-11-30,7.26999998092651,204900
"ROOT",2022-12-01,7.05000019073486,207400
"ROOT",2022-12-02,7.53000020980835,178900
"ROOT",2022-12-05,6.98999977111816,152400
"ROOT",2022-12-06,6.3899998664856,219500
"ROOT",2022-12-07,5.73999977111816,334900
"ROOT",2022-12-08,5.82999992370605,112300
"ROOT",2022-12-09,5.59999990463257,148600
"ROOT",2022-12-12,5.59999990463257,122800
"ROOT",2022-12-13,5.28000020980835,242000
"ROOT",2022-12-14,5.46000003814697,355100
"ROOT",2022-12-15,4.96000003814697,248700
"ROOT",2022-12-16,5.17000007629395,197500
"ROOT",2022-12-19,4.73999977111816,261700
"ROOT",2022-12-20,4.8899998664856,159800
"ROOT",2022-12-21,4.73000001907349,192000
"ROOT",2022-12-22,4.46000003814697,170700
"ROOT",2022-12-23,4.6399998664856,118500
"ROOT",2022-12-27,4.21000003814697,183000
"ROOT",2022-12-28,4.15999984741211,164200
"ROOT",2022-12-29,4.48999977111816,219900
"ROOT",2022-12-30,4.48999977111816,153500
"ROOT",2023-01-03,4.30999994277954,204300
"ROOT",2023-01-04,4.63000011444092,167900
"ROOT",2023-01-05,4.5,156400
"ROOT",2023-01-06,4.40000009536743,167100
"ROOT",2023-01-09,4.40000009536743,168200
"ROOT",2023-01-10,4.48000001907349,158700
"ROOT",2023-01-11,4.71999979019165,178400
"ROOT",2023-01-12,5.23999977111816,244700
"ROOT",2023-01-13,5.28999996185303,208700
"ROOT",2023-01-17,5.32999992370605,123600
"ROOT",2023-01-18,5.15000009536743,240700
"ROOT",2023-01-19,4.92000007629395,145200
"ROOT",2023-01-20,5.09999990463257,130800
"ROOT",2023-01-23,5.38000011444092,118000
"ROOT",2023-01-24,5.15000009536743,66800
"ROOT",2023-01-25,5.26000022888184,75300
"ROOT",2023-01-26,5.23000001907349,66000
"ROOT",2023-01-27,5.6100001335144,117200
"ROOT",2023-01-30,5.63000011444092,145400
"ROOT",2023-01-31,5.88000011444092,195300
"ROOT",2023-02-01,6.11999988555908,223900
"ROOT",2023-02-02,7.34000015258789,623900
"ROOT",2023-02-03,7.23999977111816,219000
"ROOT",2023-02-06,7.01999998092651,171200
"ROOT",2023-02-07,6.69999980926514,192600
"ROOT",2023-02-08,6.34000015258789,93400
"ROOT",2023-02-09,5.7350001335144,168600
"ROOT",2023-02-10,5.76999998092651,112900
"ROOT",2023-02-13,5.88000011444092,79200
"ROOT",2023-02-14,6.23999977111816,104300
"ROOT",2023-02-15,6.82999992370605,115600
"ROOT",2023-02-16,6.65999984741211,133900
"ROOT",2023-02-17,6.17999982833862,134700
"ROOT",2023-02-21,5.92999982833862,86000
"ROOT",2023-02-22,5.8600001335144,113400
"ROOT",2023-02-23,5.76999998092651,229900
"ROOT",2023-02-24,5.34999990463257,156500
"ROOT",2023-02-27,4.96999979019165,164500
"ROOT",2023-02-28,5.01000022888184,96300
"ROOT",2023-03-01,4.8899998664856,109100
"ROOT",2023-03-02,4.82999992370605,98600
"ROOT",2023-03-03,4.98999977111816,81500
"ROOT",2023-03-06,4.73000001907349,113000
"ROOT",2023-03-07,4.65999984741211,105300
"ROOT",2023-03-08,4.53000020980835,118400
"ROOT",2023-03-09,3.97499990463257,301600
"ROOT",2023-03-10,3.69000005722046,261800
